Wall time,Step,Value
1695127636.1585279,1026,2118.839111328125
1695127640.4349487,1027,2119.28271484375
1695127648.981308,1029,2119.210693359375
1695127657.5482047,1031,2119.009033203125
1695127661.8097196,1032,2119.462890625
1695127666.146735,1033,2119.22021484375
1695127674.6835046,1035,2119.403076171875
1695127683.2134578,1037,2119.248046875
1695127687.4881794,1038,2119.397705078125
1695127691.8047218,1039,2119.016845703125
1695127704.6022606,1042,2119.219482421875
1695127708.8745027,1043,2119.264404296875
1695127713.1697848,1044,2119.366455078125
1695127734.5967073,1049,2119.38037109375
1695127743.1694562,1051,2118.953369140625
1695127747.4257746,1052,2119.355712890625
1695127755.9801445,1054,2119.19970703125
1695127760.2590582,1055,2119.2529296875
1695127768.7962637,1057,2119.13232421875
1695127794.4568262,1063,2119.400634765625
1695127798.7585723,1064,2119.260986328125
1695127807.343282,1066,2119.4814453125
1695127815.9325113,1068,2119.189697265625
1695127833.043332,1072,2118.923095703125
1695127841.6199687,1074,2119.443359375
1695127850.189034,1076,2119.346923828125
1695127858.766152,1078,2119.16162109375
1695127867.3024273,1080,2119.01025390625
1695127875.8724205,1082,2119.25830078125
1695127880.1536205,1083,2119.346435546875
1695127884.4187577,1084,2119.08251953125
1695127888.712312,1085,2118.931884765625
1695127892.9985151,1086,2119.410400390625
1695127910.0903742,1090,2118.9248046875
1695127918.6223857,1092,2119.180419921875
1695127922.9067411,1093,2119.30029296875
1695127948.5705643,1099,2119.246337890625
1695127957.1175363,1101,2119.21923828125
1695127965.6727405,1103,2119.02587890625
1695127969.9376822,1104,2118.92578125
1695127974.232896,1105,2119.335693359375
1695127999.8775184,1111,2118.982666015625
1695128012.7393594,1114,2119.293212890625
1695128021.2952929,1116,2119.205078125
1695128034.1154237,1119,2119.46337890625
1695128046.956022,1122,2119.34326171875
1695128051.2794101,1123,2118.89794921875
1695128059.8551888,1125,2119.1650390625
1695128064.1486735,1126,2119.234619140625
1695128068.4359696,1127,2119.06884765625
1695128072.701153,1128,2119.4697265625
1695128081.2496076,1130,2119.17822265625
1695128085.5396807,1131,2119.21337890625
1695128094.0815427,1133,2119.312744140625
1695128098.3833966,1134,2119.12158203125
1695128102.654618,1135,2119.111083984375
1695128115.5093882,1138,2119.27001953125
1695128119.779195,1139,2119.079833984375
1695128128.449583,1141,2119.3427734375
1695128162.7069607,1149,2119.1474609375
1695128166.9666436,1150,2119.1875
1695128171.2402356,1151,2119.467529296875
1695128175.5302129,1152,2119.134521484375
1695128188.3701375,1155,2119.152099609375
1695128192.6289465,1156,2119.28466796875
1695128196.9190755,1157,2119.215576171875
1695128209.737533,1160,2119.197998046875
1695128214.0296361,1161,2119.20947265625
1695128218.3074856,1162,2119.42041015625
1695128231.1515095,1165,2119.127197265625
1695128282.5537028,1177,2119.29541015625
1695128295.4110467,1180,2119.388427734375
1695128303.9665344,1182,2119.2958984375
1695128308.2391694,1183,2119.068359375
1695128316.7937224,1185,2119.2109375
1695128321.0592248,1186,2119.090087890625
1695128333.9101083,1189,2119.081298828125
1695128346.7293208,1192,2119.3515625
1695128351.0366702,1193,2119.525146484375
1695128355.2956278,1194,2119.13818359375
1695128359.58826,1195,2119.35546875
1695128363.8531213,1196,2119.44091796875
1695128368.1503978,1197,2119.162353515625
1695128372.4266841,1198,2119.393798828125
1695128376.7017672,1199,2118.678466796875
1695128385.2869217,1201,2119.2197265625
1695128393.8683596,1203,2119.3759765625
1695128398.1435714,1204,2119.410888671875
1695128406.6848636,1206,2119.323974609375
1695128415.2171364,1208,2119.231201171875
1695128423.8640704,1210,2119.143310546875
1695128428.147467,1211,2119.321533203125
1695128432.4336,1212,2119.1162109375
1695128436.7260513,1213,2119.45654296875
1695128441.0048718,1214,2119.062255859375
1695128445.2848153,1215,2119.1923828125
1695128462.387139,1219,2119.162841796875
1695128483.8031435,1224,2119.289794921875
1695128488.101195,1225,2119.07373046875
1695128496.6448376,1227,2119.27490234375
1695128500.9043355,1228,2119.290283203125
1695128517.9992054,1232,2118.924560546875
1695128522.3157506,1233,2119.31005859375
1695128526.5795577,1234,2119.507568359375
1695128535.117388,1236,2119.439697265625
1695128547.977629,1239,2118.974365234375
1695128560.7896976,1242,2119.6044921875
1695128569.3492332,1244,2119.237548828125
1695128577.9158075,1246,2119.216796875
1695128582.1902306,1247,2119.063720703125
1695128590.7515616,1249,2119.224853515625
1695128595.049262,1250,2119.182861328125
1695128607.9072142,1253,2119.30908203125
1695128612.1730754,1254,2119.256103515625
1695128616.442012,1255,2119.295166015625
1695128624.9851844,1257,2119.3818359375
1695128629.2479389,1258,2118.9677734375
1695128633.533519,1259,2119.1455078125
1695128642.1172044,1261,2119.193359375
1695128646.3877177,1262,2119.088134765625
1695128650.672637,1263,2119.23828125
1695128654.9374096,1264,2119.107666015625
1695128659.2429364,1265,2119.052001953125
1695128663.5126941,1266,2119.278564453125
1695128684.9331527,1271,2119.120849609375
1695128689.2243588,1272,2119.030517578125
1695128697.793304,1274,2119.09521484375
1695128714.9272416,1278,2118.918212890625
1695128719.2168655,1279,2119.16748046875
1695128727.7827365,1281,2119.078857421875
1695128744.9015696,1285,2119.001953125
1695128753.4361544,1287,2118.734130859375
1695128762.002724,1289,2118.914794921875
1695128770.560543,1291,2118.9814453125
1695128774.8385453,1292,2118.9931640625
1695128779.1146183,1293,2118.81201171875
1695128783.399043,1294,2119.012451171875
1695128791.980089,1296,2118.855224609375
1695128804.8449652,1299,2118.818115234375
1695128809.138724,1300,2119.25732421875
1695128817.6948767,1302,2118.89404296875
1695128821.9938157,1303,2118.986328125
1695128826.2714558,1304,2118.926513671875
1695128834.8131125,1306,2118.993896484375
1695128851.9133554,1310,2118.85302734375
1695128860.4825792,1312,2118.872802734375
1695128864.7675405,1313,2119.09619140625
1695128873.31312,1315,2118.910888671875
1695128877.5737495,1316,2118.923095703125
1695128890.4013243,1319,2119.07666015625
1695128894.670929,1320,2118.593505859375
1695128916.2192125,1325,2119.037841796875
1695128920.5419934,1326,2118.920654296875
1695128924.8167005,1327,2119.03125
1695128929.0814977,1328,2119.07470703125
1695128937.7136772,1330,2118.814453125
1695128946.3764026,1332,2118.907470703125
1695128950.6962337,1333,2119.093017578125
1695128954.985648,1334,2119.001220703125
1695128959.2851512,1335,2119.193115234375
1695128963.5494025,1336,2119.160888671875
1695128967.846482,1337,2119.17041015625
1695128980.7349432,1340,2118.81396484375
1695128993.593872,1343,2118.9384765625
1695129002.1492345,1345,2118.947265625
1695129010.7240984,1347,2118.952392578125
1695129015.0038197,1348,2119.263671875
1695129019.278526,1349,2119.160400390625
1695129023.5533855,1350,2118.897216796875
1695129027.828137,1351,2118.89794921875
1695129044.9530125,1355,2119.051513671875
1695129062.0902178,1359,2119.01611328125
1695129070.6748326,1361,2119.177734375
1695129074.943362,1362,2119.079833984375
1695129087.8622475,1365,2119.2177734375
1695129092.1242177,1366,2119.02490234375
1695129096.392808,1367,2118.9384765625
1695129109.220968,1370,2119.07568359375
1695129122.0618935,1373,2119.306640625
1695129126.3415976,1374,2119.119384765625
1695129130.6138873,1375,2119.3603515625
1695129139.15013,1377,2119.232421875
1695129143.4122374,1378,2119.18115234375
1695129147.6810853,1379,2119.075927734375
1695129160.5491424,1382,2119.034423828125
1695129169.0896018,1384,2118.86962890625
1695129173.3855612,1385,2119.322265625
1695129177.681277,1386,2119.413818359375
1695129181.9523885,1387,2118.64892578125
1695129186.2721317,1388,2119.489501953125
1695129190.5516486,1389,2118.85791015625
1695129199.1261559,1391,2119.126953125
1695129203.3964727,1392,2119.16357421875
1695129216.2817395,1395,2119.128173828125
1695129237.748971,1400,2119.3955078125
1695129289.3429403,1412,2119.10888671875
1695129293.6273851,1413,2119.043212890625
1695129297.897962,1414,2119.229248046875
1695129302.1926663,1415,2119.053466796875
1695129319.4271212,1419,2119.376708984375
1695129332.2791793,1422,2118.987548828125
1695129336.5665257,1423,2119.03955078125
1695129345.1556895,1425,2118.901611328125
1695129349.4411802,1426,2119.246337890625
1695129353.7282512,1427,2119.1923828125
1695129358.0203898,1428,2119.44921875
1695129366.6183333,1430,2119.27197265625
1695129375.2439437,1432,2119.193359375
1695129379.5499144,1433,2119.4345703125
1695129383.8268726,1434,2119.324951171875
1695129392.3903742,1436,2119.215576171875
1695129396.7139857,1437,2118.904296875
1695129401.0159266,1438,2119.201904296875
1695129409.5911381,1440,2119.255126953125
1695129418.1652875,1442,2119.227783203125
1695129443.9429548,1448,2119.120849609375
1695129452.5746288,1450,2119.032958984375
1695129474.0505612,1455,2119.134765625
1695129478.333636,1456,2119.361572265625
1695129495.5081346,1460,2118.931884765625
1695129517.1086557,1465,2119.1884765625
1695129521.3693342,1466,2119.40234375
1695129538.536582,1470,2119.32275390625
1695129555.6698265,1474,2119.242919921875
1695129568.607434,1477,2119.42041015625
1695129581.484328,1480,2119.193115234375
1695129585.7721527,1481,2119.17138671875
1695129590.0844588,1482,2119.318603515625
1695129602.9990146,1485,2119.36474609375
1695129607.2664697,1486,2119.30419921875
1695129620.2107377,1489,2119.07958984375
1695129628.822794,1491,2119.619384765625
1695129633.1118577,1492,2119.344482421875
1695129637.396592,1493,2119.4853515625
1695129667.5632405,1500,2119.2041015625
1695129671.8463573,1501,2119.21826171875
1695129676.114545,1502,2119.464599609375
1695129680.3984349,1503,2119.294677734375
1695129688.994113,1505,2119.609130859375
1695129693.2809868,1506,2119.33349609375
1695129697.5764997,1507,2119.345458984375
1695129701.8747332,1508,2119.267822265625
1695129706.2355852,1509,2119.4501953125
1695129710.5065117,1510,2119.150634765625
1695129714.823859,1511,2119.427490234375
1695129719.0992966,1512,2119.38427734375
1695129723.3807745,1513,2119.328125
1695129736.3130198,1516,2119.597900390625
1695129744.8865557,1518,2119.352294921875
1695129766.3877745,1523,2119.23974609375
1695129770.666368,1524,2119.360107421875
1695129774.9665284,1525,2119.41552734375
1695129783.5470355,1527,2119.1923828125
1695129813.714552,1534,2119.349853515625
1695129822.281484,1536,2119.168701171875
1695129843.8534777,1541,2119.476318359375
1695129848.1270616,1542,2119.547119140625
1695129865.2902536,1546,2119.450439453125
1695129873.8645365,1548,2119.35400390625
1695129878.1872435,1549,2119.3359375
1695129886.787245,1551,2119.604736328125
1695129891.0602458,1552,2119.428955078125
1695129899.6688247,1554,2119.454833984375
1695129903.9895275,1555,2119.33203125
1695129929.747854,1561,2119.530029296875
1695129934.0155172,1562,2119.311279296875
1695129938.3063672,1563,2119.391357421875
1695129959.861192,1568,2119.578857421875
1695129964.1791499,1569,2119.53515625
1695130002.9123216,1578,2119.418701171875
1695130007.1859438,1579,2119.507080078125
1695130020.135999,1582,2119.38916015625
1695130024.479068,1583,2119.35205078125
1695130028.7738738,1584,2119.456787109375
1695130037.3852084,1586,2119.970703125
1695130046.0028944,1588,2119.366943359375
1695130054.6135828,1590,2119.705810546875
1695130067.479257,1593,2119.61767578125
1695130071.7648923,1594,2119.289306640625
1695130080.3272057,1596,2119.6005859375
1695130084.6317341,1597,2119.584716796875
1695130093.2115304,1599,2119.31689453125
1695130101.7860308,1601,2119.5693359375
1695130106.1146567,1602,2119.51318359375
1695130114.693311,1604,2119.615478515625
1695130118.998448,1605,2119.474853515625
1695130136.3318892,1609,2119.19970703125
1695130140.639632,1610,2119.643310546875
1695130149.231367,1612,2119.60693359375
1695130153.5212455,1613,2119.377685546875
1695130157.8020904,1614,2119.815673828125
1695130162.105645,1615,2119.182373046875
1695130170.6827402,1617,2119.44140625
1695130174.9717393,1618,2119.7353515625
1695130179.2587883,1619,2119.59375
1695130183.5315309,1620,2119.379150390625
1695130200.67306,1624,2119.560302734375
1695130209.2418091,1626,2119.39501953125
1695130213.5796576,1627,2119.52197265625
1695130217.886013,1628,2119.27685546875
1695130226.4992452,1630,2119.603759765625
1695130235.0559855,1632,2119.718505859375
1695130243.6230676,1634,2119.456298828125
1695130252.211931,1636,2119.727294921875
1695130256.5263953,1637,2119.051025390625
1695130260.821627,1638,2119.666748046875
1695130269.4029107,1640,2119.613525390625
1695130273.7496233,1641,2119.18359375
1695130278.0685356,1642,2119.91845703125
1695130282.346288,1643,2119.11474609375
1695130286.6699414,1644,2119.823974609375
1695130290.9698436,1645,2119.21435546875
1695130299.5749621,1647,2119.421142578125
1695130303.8459032,1648,2119.328857421875
1695130316.7011752,1651,2119.636474609375
1695130320.9836955,1652,2119.417724609375
1695130329.570141,1654,2119.181640625
1695130333.8609428,1655,2119.423095703125
1695130346.775229,1658,2119.543701171875
1695130351.0864806,1659,2119.48193359375
1695130355.3542554,1660,2119.590087890625
1695130359.6379771,1661,2119.56591796875
1695130363.9253104,1662,2119.467529296875
1695130372.4816737,1664,2119.62109375
1695130389.6661599,1668,2119.17431640625
1695130398.214633,1670,2119.283447265625
1695130402.5193179,1671,2119.413330078125
1695130406.8353891,1672,2119.395263671875
1695130419.6708837,1675,2119.26171875
1695130423.9638073,1676,2119.744384765625
1695130432.5515866,1678,2119.59912109375
1695130449.7421732,1682,2119.54833984375
1695130454.0616963,1683,2119.38134765625
1695130458.3555973,1684,2119.593994140625
1695130462.706478,1685,2119.52783203125
1695130471.3009112,1687,2119.68603515625
1695130488.4886131,1691,2119.4404296875
1695130492.774545,1692,2119.52294921875
1695130501.4384727,1694,2119.39306640625
1695130505.7168844,1695,2119.453125
1695130510.0005865,1696,2119.647705078125
1695130514.3114839,1697,2119.460205078125
1695130522.8864481,1699,2119.372802734375
1695130535.740531,1702,2119.60693359375
1695130540.0290754,1703,2119.79736328125
1695130544.3363771,1704,2119.286865234375
1695130548.6143987,1705,2119.592529296875
1695130552.9028122,1706,2119.191650390625
1695130565.7796435,1709,2119.560791015625
1695130570.0562222,1710,2119.58154296875
1695130587.231586,1714,2119.2724609375
1695130591.5149176,1715,2119.57421875
1695130600.1408494,1717,2119.32421875
1695130604.406867,1718,2119.602294921875
1695130608.7596905,1719,2119.517822265625
1695130625.8905196,1723,2119.522216796875
1695130638.7213216,1726,2119.643798828125
1695130647.3666873,1728,2119.274169921875
1695130660.2451422,1731,2119.459716796875
1695130664.5154464,1732,2119.53564453125
1695130668.8341784,1733,2119.5234375
1695130673.1488152,1734,2119.55322265625
1695130677.4911828,1735,2119.41357421875
1695130686.0644968,1737,2119.189208984375
1695130690.4374492,1738,2119.576171875
1695130694.7408197,1739,2119.2470703125
1695130707.619875,1742,2119.14794921875
1695130711.9526122,1743,2119.627685546875
1695130720.5388525,1745,2119.373291015625
1695130724.8205912,1746,2119.39013671875
1695130729.1220016,1747,2119.305419921875
1695130741.962712,1750,2119.41943359375
1695130750.5473871,1752,2119.674072265625
1695130754.85077,1753,2119.340576171875
1695130759.1569555,1754,2119.44677734375
1695130763.4820857,1755,2119.36328125
1695130793.61917,1762,2119.513916015625
1695130797.9001217,1763,2119.42724609375
1695130810.7871864,1766,2119.189697265625
1695130832.219798,1771,2119.202880859375
1695130849.4156594,1775,2119.2158203125
1695130858.0447278,1777,2119.14501953125
1695130866.6270697,1779,2119.036376953125
1695130875.2335694,1781,2119.1298828125
1695130879.5135386,1782,2119.33154296875
1695130883.812748,1783,2119.5419921875
1695130888.1282225,1784,2119.2216796875
1695130905.3005197,1788,2119.427001953125
1695130909.5901089,1789,2119.203369140625
1695130913.8912866,1790,2119.42626953125
1695130922.481825,1792,2119.2509765625
1695130926.7612603,1793,2118.92431640625
1695130931.0963728,1794,2119.470703125
1695130948.3071141,1798,2119.285888671875
1695130956.8814554,1800,2119.38037109375
1695130965.4269037,1802,2119.55126953125
1695130973.983781,1804,2119.432861328125
1695130978.3051949,1805,2119.499267578125
1695130986.9257863,1807,2119.35986328125
1695131004.208113,1811,2119.29296875
1695131012.8282094,1813,2119.2421875
1695131017.0972464,1814,2119.0966796875
1695131029.9727275,1817,2119.494140625
1695131042.8591752,1820,2119.166015625
1695131059.9914703,1824,2119.304931640625
1695131068.5672019,1826,2119.601806640625
1695131072.855728,1827,2119.363037109375
1695131085.7604766,1830,2119.049072265625
1695131103.0042691,1834,2119.39013671875
1695131107.2904766,1835,2119.552734375
1695131111.5713208,1836,2119.50146484375
1695131115.8517582,1837,2119.411865234375
1695131128.7186472,1840,2119.589111328125
1695131132.9975903,1841,2119.197509765625
1695131137.2971168,1842,2119.510498046875
1695131145.8583288,1844,2119.32275390625
1695131150.1585948,1845,2119.362548828125
1695131154.4837103,1846,2119.272216796875
1695131163.1406806,1848,2119.15771484375
1695131167.4850512,1849,2119.349609375
1695131180.3795707,1852,2119.308349609375
1695131184.687483,1853,2119.2744140625
1695131193.2713342,1855,2119.441650390625
1695131201.8223681,1857,2119.2392578125
1695131206.095306,1858,2119.4404296875
1695131210.4024637,1859,2119.410400390625
1695131240.4657977,1866,2119.29736328125
1695131244.8026588,1867,2119.130859375
1695131249.084513,1868,2119.24755859375
1695131253.3711355,1869,2119.209716796875
1695131279.2195861,1875,2119.4853515625
1695131283.4894576,1876,2119.305908203125
1695131287.7767563,1877,2119.14599609375
1695131292.0727348,1878,2119.376220703125
1695131296.3844051,1879,2119.073486328125
1695131304.9915352,1881,2119.21630859375
1695131317.9365802,1884,2119.00390625
1695131330.8349323,1887,2119.19970703125
1695131348.0578237,1891,2119.07470703125
1695131352.3667603,1892,2119.489990234375
1695131356.6654642,1893,2118.974853515625
1695131360.9538891,1894,2119.60009765625
1695131365.2657511,1895,2119.2578125
1695131373.884727,1897,2119.24072265625
1695131378.1683187,1898,2119.024169921875
1695131395.3481643,1902,2118.860107421875
1695131408.302914,1905,2119.44921875
1695131412.605189,1906,2118.96484375
1695131425.4823008,1909,2119.39111328125
1695131429.766831,1910,2119.253173828125
1695131434.0805912,1911,2119.32373046875
1695131438.3845856,1912,2119.10595703125
1695131442.724674,1913,2119.042236328125
1695131451.3524804,1915,2119.29931640625
1695131455.6665542,1916,2119.34130859375
1695131460.0106645,1917,2119.171142578125
1695131464.3591127,1918,2119.082275390625
1695131468.680724,1919,2119.4130859375
1695131485.8896906,1923,2119.2470703125
1695131490.1938186,1924,2119.353515625
1695131494.5043535,1925,2118.96435546875
1695131507.410849,1928,2119.054931640625
1695131516.026119,1930,2119.151123046875
1695131520.3250673,1931,2118.988037109375
1695131524.6368425,1932,2118.965087890625
1695131533.229027,1934,2119.125
1695131537.5693219,1935,2119.1689453125
1695131541.850655,1936,2119.26904296875
1695131550.482468,1938,2119.11865234375
1695131554.890169,1939,2119.272216796875
1695131567.814368,1942,2118.99755859375
1695131576.427168,1944,2119.236083984375
1695131585.0642343,1946,2119.139892578125
1695131589.3740315,1947,2119.3759765625
1695131597.950412,1949,2119.358642578125
1695131610.835021,1952,2119.2529296875
1695131619.4211638,1954,2118.961669921875
1695131623.7275345,1955,2119.416259765625
1695131628.035062,1956,2119.140869140625
1695131636.6698601,1958,2119.141357421875
1695131645.2574022,1960,2118.998046875
1695131649.572261,1961,2119.089111328125
1695131653.862679,1962,2119.27978515625
1695131671.0744014,1966,2119.222412109375
1695131675.3814087,1967,2118.902587890625
1695131684.011018,1969,2119.168701171875
1695131692.6761496,1971,2119.388916015625
1695131714.138617,1976,2118.951904296875
1695131731.3519716,1980,2118.9873046875
1695131735.646903,1981,2119.172119140625
1695131739.9527469,1982,2119.1640625
1695131744.2486022,1983,2118.931396484375
1695131795.951626,1995,2119.130615234375
1695131804.6173794,1997,2118.97216796875
1695131813.2352324,1999,2118.958740234375
